Video_ID,Artist,Comment
FxZ5Me5WM7I,마마무 화사,다 놓으시죠
FxZ5Me5WM7I,마마무 화사,"어디 나보고 오라가라야
내가 두렵니"
FxZ5Me5WM7I,마마무 화사,안놔 경고입니다
FxZ5Me5WM7I,마마무 화사,다놔
FxZ5Me5WM7I,마마무 화사,들어와
FxZ5Me5WM7I,마마무 화사,"세상은 냉정하다 
실력임을."
FxZ5Me5WM7I,마마무 화사,저런게 섹시한거죠 ㅎㅎ
FxZ5Me5WM7I,마마무 화사,자수없다
FxZ5Me5WM7I,마마무 화사,엉덩이살이 다 골반으로 몰빵해준듯 나쁜 신이네~
FxZ5Me5WM7I,마마무 화사,히밬ㅋㅋ 섹시한 노래에 섹시한 화사인데 배경은 무밭임 ㅋㅋㅋ 졸귀
FxZ5Me5WM7I,마마무 화사,눈속임일뿐입니다
FxZ5Me5WM7I,마마무 화사,"각도에 따라 미는 판정된다
꾸벅"
FxZ5Me5WM7I,마마무 화사,조회수ㅎ ㅎㅎ 어딘가에서 잘 살고 있을 과거 무무들아 행복하자 헤헤컷헤
FxZ5Me5WM7I,마마무 화사,"화사가  드디어  미쳤네   돌았네  
아예   팬티만   입고  나오지   그러냐
브래지어는    왜  차고  나오냐😮😮😮😮😮   미친년아"
FxZ5Me5WM7I,마마무 화사,화사 옛날노래 불려도 완전 잘어울릴걸^^^신사양복.  가사가 잘 안떠올림
FxZ5Me5WM7I,마마무 화사,사랑하는 여러분!! 예수님 믿으시고 구원 받으시길 기도합니다
FxZ5Me5WM7I,마마무 화사,와 이 무대가 벌써 5년이나 흘렀구나 ..
FxZ5Me5WM7I,마마무 화사,둘이 진짜 잘어울렸는데..ㅎㅎ
FxZ5Me5WM7I,마마무 화사,저때 화사 24살이었음 ㅋㅋㅋㅋㅋㅋ
FxZ5Me5WM7I,마마무 화사,우리나라에 저런 가수가 있어 볼수있다는건 행운이고 300년은 앞선 공연이다. 딴지거는사람 학부모냐?
FxZ5Me5WM7I,마마무 화사,"매력 뿜뿜 ~~
기운 팡팡~~
섹시 활활~~"
FxZ5Me5WM7I,마마무 화사,옷 꼬라지 하고는~~~
FxZ5Me5WM7I,마마무 화사,"화사는 매력있게 노력하는것은
좋아요 하지만  옷이  수영복  같아서  좀 거시기 합니다."
FxZ5Me5WM7I,마마무 화사,"아무리 그래도 의상이 이건 아니지않니?? 엉? 
화사야. 너 미친거 아니지?"
FxZ5Me5WM7I,마마무 화사,좀 가려라
FxZ5Me5WM7I,마마무 화사,컨셉이든 뭐든 자기 일 잘 하고 죄 짓고 살지만 않으면 되는 거지 왤케 뭐라 그럼ㅋㅋ 암만 그래봤자 화사는 쭉 잘 될 거야~~
FxZ5Me5WM7I,마마무 화사,목소리는 진짜타고남
FxZ5Me5WM7I,마마무 화사,제발  그두꺼운궁뎅이좀 가리길바람
FxZ5Me5WM7I,마마무 화사,콘서트에서 뭘 입든 알빠누
FxZ5Me5WM7I,마마무 화사,화사 옷꼬라지가 너무 천박해보이네..
He_yHogQATw,마마무 화사,정휘인 최고다
He_yHogQATw,마마무 화사,문별이 C.I.T.T 넘 좋다 분위기를 자기만의 것으로 가져오는 능력도 너무 멋지고
He_yHogQATw,마마무 화사,근데 마리아 진짜 명곡이다...
He_yHogQATw,마마무 화사,"크 첫타자 휘인부터 마지막 화사까지 메들리하고 모여있는데 소름이 쫘아아악.. 모두 멋지고 예쁘고 사랑스럽고 귀엽고 다 해
완전체로도 한번 더 나와줬으면ㅠㅠ❤️"
He_yHogQATw,마마무 화사,아무리 들어도 화사 마리아는 정말 명곡임 노래하는 화사 최고!!!
He_yHogQATw,마마무 화사,멤버전원다 노래도 잘하고 매력있어용
He_yHogQATw,마마무 화사,"문별 밴드 음악 진짜 잘어울려 
한 밴드의 메인보컬 같은 느낌 너무 좋아요..."
He_yHogQATw,마마무 화사,젭알 솔로 메들리도 라이브 음원 내줬으면 좋겠다 휴ㅠㅠㅠㅠㅠㅠ
He_yHogQATw,마마무 화사,휘인아 ㅠㅠ 앞머리 미쳤어ㅓ ㅠㅠ 존나 이뻐
He_yHogQATw,마마무 화사,마마무누나들^^화이팅!!🌹🌹🌹😊😊😊💕💕💕♥️♥️♥️
OvSEfYb7UDw,세븐틴 호시,진짜 멋있어❤
OvSEfYb7UDw,세븐틴 호시,受不鸟了，每天都要刷一遍🐯❤
OvSEfYb7UDw,세븐틴 호시,"하 0:44 이 부분 진짜 개좋아..........
호시 음색 미침 ㅠㅠㅠㅠㅠ 너무 날티나는 섹시함이야 ,,, 😭🩶🖤🖤"
OvSEfYb7UDw,세븐틴 호시,호시 느좋🫶🏻
OvSEfYb7UDw,세븐틴 호시,핸드마이크뭔가새롭고좋다 ㅋㅋ
OvSEfYb7UDw,세븐틴 호시,"호싱이,,,,,머싯누"
OvSEfYb7UDw,세븐틴 호시,세상 갓벽한 바지핏만 보인다 진심 역시 디젤엠버서더
OvSEfYb7UDw,세븐틴 호시,"호시 보면 진짜 바디 컨트롤 완벽함,,, 손끝 하나 목선 팔 각도 박자 완벽"
OvSEfYb7UDw,세븐틴 호시,캬.... 날티 본새난다 호시날티 너무 좋음
OvSEfYb7UDw,세븐틴 호시,비율진짜ㅈㄴ에바된다저렇게입햐놓으니까존나와…장점이훨신더부각ㄷ되.제발코디이렇게만.
OvSEfYb7UDw,세븐틴 호시,기본템 입고 춤추는데 이렇게 설렐 수 있는건가..? 평소에는 귀여움이 치사량인데 무대만 올라가면 섹시함과 날티로 무대를 씹어먹는 우리 호싱이ㅠㅠㅠㅠㅠ 사랑한다
OvSEfYb7UDw,세븐틴 호시,그동안 우리 말랑햄쥑한테 머글들이 왜 날티난다고 한지 알겠다 진짜 그냥 남자 그자체네ㅠ호랑해!!!!
OvSEfYb7UDw,세븐틴 호시,권호시 진짜 깔끔하고 맛있게 춘다 ㅠ_ㅠ
OvSEfYb7UDw,세븐틴 호시,기본티가 잘 어울리는 남자...그것만이 진짜 남자다
OvSEfYb7UDw,세븐틴 호시,"호시는 진짜 쫀득도 아닌 쫜득쫜득하게 춤을 춰...
호랑이가 너무 잘해요ㅠ🥹"
OvSEfYb7UDw,세븐틴 호시,"""천재는 노력하는 자를 이길수 없고, 노력하는 사람은 즐기는 사람을 이길수 없다."" 라는 말이 있는데..

우리 호시는 춤,노래..재능 너무너무 타고났고 
무대위에서 즐길 줄 알고,,0:04 1:11
계속해서 끊임없이 노력하는 멋진 사람이네.
또 반해버렸다🤦‍♀️🤦‍♀️🤦‍♀️
무대위에서 빛나는 별.. 오래가고 높이가자!! 😊❤️"
OvSEfYb7UDw,세븐틴 호시,돌고돌아 권순영.
OvSEfYb7UDw,세븐틴 호시,너무 좋다 우리 호랑이 ㅜㅜㅜㅜ
OvSEfYb7UDw,세븐틴 호시,"퍼포수장의 핸드마이크 완벽라이브라,, 정말 육각형아이돌이야 우리 호싱이는"
OvSEfYb7UDw,세븐틴 호시,권순영.. 너무...너무.. 남자....🫣
OvSEfYb7UDw,세븐틴 호시,우지파트에서 웃는 호시 개설레네 호우주의보 기다려요
OvSEfYb7UDw,세븐틴 호시,너무 너무 너무 아주 잘생겼어 😍😍😍😍😍
gTc-tLCATWk,세븐틴 호시,태오인가? 그깅아지 닮았다
gTc-tLCATWk,세븐틴 호시,"산책이겼으면 말다했죵
호시를 이길수있는건 없죵
🐯❤️"
gTc-tLCATWk,세븐틴 호시,다음생에는 호시 강아지로
gTc-tLCATWk,세븐틴 호시,라떼 부럽다ㅠㅠㅠㅠ😅😅😅😅
gTc-tLCATWk,세븐틴 호시,폭룡적  귀염 ❤🐯
gTc-tLCATWk,세븐틴 호시,라떼 외모 블핑 로제네 행크랑 닮았다
gTc-tLCATWk,세븐틴 호시,태국인가? 거기서 새랑 대화할때부터 알아봤닼ㅋㅋㅋㅋ
gTc-tLCATWk,세븐틴 호시,내가 라떼였으면...!
gTc-tLCATWk,세븐틴 호시,세상에서 제일 예쁜 호시 서방님 ❤
gTc-tLCATWk,세븐틴 호시,세수안해도되겠넼ㅋㅋㅋ😂😂
gTc-tLCATWk,세븐틴 호시,세수도 시켜주는 여동생이네🤣🤣🤣🤣🤣🤣🤣🥳🥰
gTc-tLCATWk,세븐틴 호시,우째 땩 자기같은 멍뭉일 키울꾸
gTc-tLCATWk,세븐틴 호시,"수녕이 얼굴에서..개밥이랑 황태포냄새날거같아..
영상에서 꼬순내 진동한다"
gTc-tLCATWk,세븐틴 호시,수녕이는 비켜주세요...나도 라떼한테 그루밍 당할래요
gTc-tLCATWk,세븐틴 호시,다음생엔 꼭 라떼로..!
gTc-tLCATWk,세븐틴 호시,마지막에 저거 혀...인가
gTc-tLCATWk,세븐틴 호시,라떼가 제일 부러워 😅
gTc-tLCATWk,세븐틴 호시,호싱이 진짜 동물한테 뭐 있다니까
gTc-tLCATWk,세븐틴 호시,라떼도 스타를 알아보네요
gTc-tLCATWk,세븐틴 호시,"쟤 분명 강아지로 환생한 캐럿일꺼야.,"
gTc-tLCATWk,세븐틴 호시,라떼 전생에 캐럿이었나벼
gTc-tLCATWk,세븐틴 호시,"세븐틴호시도강아지랑 키스씬은찐하게
찍어~~🤣🤣🤣🤣🤣🤣🤣🤣🤣강아지들은
잘생기고.귀여운사람만 키스신을찍나????
나울집강아지한테 키스신을받고싶어
들이댔는데 피하더라~ ㅡㅡ;;😤😤뭔데??
나그래도 꾸준히 들이댄다~~ㅋ🤣🤣🤣🤣"
gTc-tLCATWk,세븐틴 호시,ㅇㅋ 다음생은 권호시동생 권라떼
gTc-tLCATWk,세븐틴 호시,내가 라떼면 안될까?? ㅜㅜ 다시 태어날래
gTc-tLCATWk,세븐틴 호시,아니 근데 수녕이는 진짜 동물들이 끌리는 뭔가가 있나..? 예전부터 동물 자석이더니 아니나 다를까 라떼곤듀도 냅다 햄랑이 자석인 것임😮 어떻게 남돌이 백설공주..?
gTc-tLCATWk,세븐틴 호시,라떼 얼빠구나
gTc-tLCATWk,세븐틴 호시,라때 호랑단이네... 부럽다...
gTc-tLCATWk,세븐틴 호시,라떼눈 수녕이옵빠가 쩨일 쪼아! 모드의 라떼공주 ㅋㅋㅋㅋㅋㅋㅋ
gTc-tLCATWk,세븐틴 호시,나도 껴줘
gTc-tLCATWk,세븐틴 호시,얼굴 점점 빨개지는데..ㅋㅋ
gTc-tLCATWk,세븐틴 호시,강아지도 사람 얼굴 보나? 라떼 부럽네❤
gTc-tLCATWk,세븐틴 호시,라떼도 호프가 되어…
gTc-tLCATWk,세븐틴 호시,그리고 호시님 예전에 살던데에 제친구살아요 거기에 사인까지 있음
gTc-tLCATWk,세븐틴 호시,호시 아버지 저희동네에 살아요
gTc-tLCATWk,세븐틴 호시,사실 사람이 아니었읆가..
gTc-tLCATWk,세븐틴 호시,호시 얼굴에 꿀 발랐나 라떼가 왤케 좋아해ㅋㅋㅋ귀여워
jAiOlLXhjF4,세븐틴 호시,"근데 이수혁님 진짜 너무 잘생기셨네요? 
하..🤯

권순영님 취향 ㅇㅈ 합니다
ex)윤모씨 ,채씨…도영..등등"
jAiOlLXhjF4,세븐틴 호시,호시 내껀뎅......❤
jAiOlLXhjF4,세븐틴 호시,그렇지 우리순영이가 참 잘먹지
jAiOlLXhjF4,세븐틴 호시,수혁님의 반려 햄찌키우기 ❤
jAiOlLXhjF4,세븐틴 호시,"호시가 주는 그 긍정에너지가 너무 좋음 ..
진짜 지치지않는 열정을 가지고있어서 고마움 💛"
jAiOlLXhjF4,세븐틴 호시,"김우빈 엑소디오(경수)보다 의외인데ㅋ우빈디오 동글한느낌, 수혁호시는 샤프한느낌 은근닮긴해네ㅋㅋ우빈이 디오 물고빨고 귀엽다고 좋아하는거랑 같은결?ㅋㅋㅋ4명이 같이 예능하자 ㅋㅋ같은 시기 모델출신 배우들이 좋아하는 동생 취향도 비슷ㅋㅋㅋ 백현귀여워한 모델출신 누구여더라 6명이 예능해도 존잼 ㅋㅋㅋ"
jAiOlLXhjF4,세븐틴 호시,뱀파이어랑 두부랑 친구하네
jAiOlLXhjF4,세븐틴 호시,둘다 내가 밥사주고싶다.. 근데 현실은 내가 제일 그지임..
jAiOlLXhjF4,세븐틴 호시,"우리애들이 먹는거에는...진심이예요😅 
가수가 아닌 아들들을 덕질하는 느낌이예요😅
그나저나 우리 순영이랑 이수혁배우님하고 어찌 아는사이일까요? 도대체 우리애들 인맥이...어디까지인지 궁금...인맥이 너무 다양해서 궁금하네요🤣🤣


PS: 이수혁 배우님 우리 순영이 이뻐해주셔서 감사해요 ㅎㅎ (참고로 우리순영이 김치러버입니다😅)"
jAiOlLXhjF4,세븐틴 호시,앜ㅋ 호싴ㅋㅋ
jAiOlLXhjF4,세븐틴 호시,아랍 두부는 과학이야
jAiOlLXhjF4,세븐틴 호시,이수혁 배우님 드라마때매 엄청 좋아하고 있었는데 둘이 친하다는거 듣고 와... 둘 다 부럽다 막 이랬는데...
jAiOlLXhjF4,세븐틴 호시,아니 벅차서 '돈이 너무 안아까워' 이게 진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 형아 바이브네 순영이는 역시 동생재질이었다......😊
jAiOlLXhjF4,세븐틴 호시,홍기 너무 너무 너무 좋아
jAiOlLXhjF4,세븐틴 호시,난 세븐틴의 인맥이 도대체 어디까지인지 가 궁금함...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
jAiOlLXhjF4,세븐틴 호시,역시 여기저기서 온갖 귀여움 다받고 다니는 권호시ㅋㅋㅋㅋㅋㅋㅋㅋ
jAiOlLXhjF4,세븐틴 호시,나도 전재산 다 털려도 되니까 세븐틴 밥 사주고 싶다고
jAiOlLXhjF4,세븐틴 호시,듣기만 해도 너무 귀엽자나ㅠㅠ
jAiOlLXhjF4,세븐틴 호시,부모님 마음인가ㅋㅋㅋㅋㅋ
jAiOlLXhjF4,세븐틴 호시,"ㅋㅋㅋㅋ진짜 미치겠다 누가보면 이수혁님이
호싱이 낳은줄 알겠다ㅋㅋㅋㅋ"
jAiOlLXhjF4,세븐틴 호시,하또그먹는거 ㄱㅇㅇ
jAiOlLXhjF4,세븐틴 호시,ㅇㄴ 영지소녀 권호시 표정 왜케 잘 따라함?ㅋㅋㅋㅋㅋㅋㅋ
jAiOlLXhjF4,세븐틴 호시,"우리 햄찌가 좀 귀엽죠,,🥹 앞으로도 잘 부탁드립니다 많이 예뻐해주시고 잘 키워주세요,,🩷🩵"
jAiOlLXhjF4,세븐틴 호시,하니의 애착 형아가 형원이듯이 순영이의 애착 형아는 수혁님인 가 보네 ㅋㅋㅋㅋㅋ 우리 순영이 예뻐 해주시고 좋아주셔서 너무 감사합니다 수혁님 ㅎㅎㅎ
jAiOlLXhjF4,세븐틴 호시,이수혁 처돌이 세븐틴 처돌이로서 너무 사랑하고 좋아하는 조합임🥹💗💗💗
jAiOlLXhjF4,세븐틴 호시,땀 흘리면서 열심히 먹는 거 보고 진짜 진심이구나를 느낀
jAiOlLXhjF4,세븐틴 호시,호시야 ㅋㅋ 수혁님한태 좋은이미지 심어줬구나 ㅋㅋ
jAiOlLXhjF4,세븐틴 호시,채형원 이수혁 호시 영지 다내꺼❤
jAiOlLXhjF4,세븐틴 호시,순영이 나랑 취향이 같네 이눔이눔 얼굴 밝히네 (그래서 나도 이수혁 호시 좋아함)
jAiOlLXhjF4,세븐틴 호시,우리 호시 칭찬해주셔서 감사해요❤우리 호시가 좋아할것같아여ㅎ❤
jAiOlLXhjF4,세븐틴 호시,진짜 호시 얼굴봄 ㅋㅋㅋㅋㅋㅋ 정한이형이 최애인것도 그렇고
jAiOlLXhjF4,세븐틴 호시,저도 무척 잘먹고 무한 응원해드릴 수 있는데 형님 저도 좋아하는 동생으로 삼아주십쇼 ❤
jAiOlLXhjF4,세븐틴 호시,뭐야 쌍방이잖아...?
jAiOlLXhjF4,세븐틴 호시,울 순영이 잘먹죠. 먹을때 입도 얼마나  이쁜지 몰라요. 수혁님 저랑 취향이 같으시네요. 감사합니다.
jAiOlLXhjF4,세븐틴 호시,이조합 대찬성이다ㅋㅋㅋ 둘다 넘귀
jAiOlLXhjF4,세븐틴 호시,무슨마음인지 너무 이해감 나도 동생들 밥사줄때 복스럽게 잘먹으면 진짜 돈 하나도 안아깝고 더시키라하고 후식도 사주고싶고 다음에도 또 사주고싶고 그렇더랔ㅋㅋㅋㅋㅋ
jAiOlLXhjF4,세븐틴 호시,수녕이 먹을 때 마다 해바라기씨 볼에 가득 넣은 햄찌상이 되는데 싫어하기가 정말 힘들긴하지 ㄷㄷㄷ
jAiOlLXhjF4,세븐틴 호시,햄찌는 잘생긴 남자들이랑 노는구낭...응...그래그래 알겠어
jAiOlLXhjF4,세븐틴 호시,"DK가 부릅니다. 

""밥 먹었냐?"""
jAiOlLXhjF4,세븐틴 호시,맛있는 거 사주고 싶다는 거 진짜 인정…너무 잘 먹어 권수녕ㅠㅠ
jAiOlLXhjF4,세븐틴 호시,"나는 이수혁 좋아하고 이수혁은 호시를 좋아하니까..
나 호시 좋아하네?????
호랑햏ㅌㅌㅋㅋ😊"
jAiOlLXhjF4,세븐틴 호시,순영이도 홀려서 만나는거같애요..뱀파이어씨ㅋㅋㅋㅋ
jAiOlLXhjF4,세븐틴 호시,저희 애들 참 잘먹죠..? 하하 그나저나 존잘이다.. 이영지씨 다음은 승관이가 대신 나왔던 쿱스..
jAiOlLXhjF4,세븐틴 호시,호시가 잘 먹는다고 하니까 너무 좋당.. 수녕이 사랑해
jAiOlLXhjF4,세븐틴 호시,앞머리 신기하네 움직임 보면 본체와 상관없이 혼자 자아가 생긴 듯 움직일 때가 있네 더듬인가…
jAiOlLXhjF4,세븐틴 호시,권햄찌 옴뇸뇸 잘먹어 ㅋㅋㅋ
jAiOlLXhjF4,세븐틴 호시,수혁님 우리 호시 이뻐해주셔서 감사합니다.....  앞으로도 저희 햄랑이랑 행복하게 절친해주세용....
jAiOlLXhjF4,세븐틴 호시,밥 사줬는데 저렇게 잘 먹어주면 기분 너무너무너무 좋음 ㅋㅋㅋㅋㅋ 반대로 투덜대고 별로라고 찡찡대면 다시는 사주기 싫은 마음 ㅋㅋㅋㅋ
jAiOlLXhjF4,세븐틴 호시,세븐틴 너무 잘 먹어서 먹는 것만 봐도 배부르다는 말이 이런 기분이겠구나 느낌.
jAiOlLXhjF4,세븐틴 호시,잘먹는건 셉이들이라😂😂😂
D6cjtmjyGc4,세븐틴 호시,ㅋㄲㅋ 호시 틀리니까 다 웃는거봐ㅋㅋㅋ 히긴 퍼포수장이 안무틀리는게 흔하지도 않을뿐더러 너무 눈에 띄게 틀려가지고..ㅋㅋㅋ 저거 무대 내려가고 뭐라 대화할지 상상이 된다..ㅋㅋㅋㅋ
D6cjtmjyGc4,세븐틴 호시,디에잇 웃을때 졸라 잘생겼네
D6cjtmjyGc4,세븐틴 호시,서명호 그 웃음 좀 위험 했어.진짜 설렜뻔
D6cjtmjyGc4,세븐틴 호시,김민규 호시 나중에 놀릴생각에 계속웃네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무 항복해보여
D6cjtmjyGc4,세븐틴 호시,근데 나만 디에잇이 웃참하면서 hot 할 때 설레나?..♡
D6cjtmjyGc4,세븐틴 호시,감시하는 명호가 킬포다..
D6cjtmjyGc4,세븐틴 호시,그래도 웃는 거 보니까 넘 좋아...
D6cjtmjyGc4,세븐틴 호시,인간미 한스푼... ! 역시 호시두 사람이었어!
D6cjtmjyGc4,세븐틴 호시,숭구리 당당 햄찌
D6cjtmjyGc4,세븐틴 호시,놀릴생각에 ㅋㅋ
D6cjtmjyGc4,세븐틴 호시,헉 명호야 치인다
D6cjtmjyGc4,세븐틴 호시,我真的要笑死了
D6cjtmjyGc4,세븐틴 호시,이 영상 원본은 어디서볼수있는건가여?ㅠㅠ
D6cjtmjyGc4,세븐틴 호시,노래 제목 뭐예요?
D6cjtmjyGc4,세븐틴 호시,"ㅋ ~
P D   
님 ~
감사 함니다 ~
팬 
#  좋아해 # 남자 #
♡ 단독 ♡ 집중 ♡
♡ # 촬영 # ♡


해
감사 함니다 ~
P D   
님
매일 밤
♡ 한빈 ♡
님 ~
♡ 집중 ♡ 단독 ♡
# ♡ 촬영 ♡ #
해
주
세
요
P  D
님"
D6cjtmjyGc4,세븐틴 호시,"ㅋㅋㅋㅋ
요 ~
#  웃 참 # 제목  요  #"
D6cjtmjyGc4,세븐틴 호시,"ㅋ 
♡  !   ♡
♡ 세븐틴 ♡
팬
이
헷갈려
요 ~"
D6cjtmjyGc4,세븐틴 호시,"팬
이
헷갈려 ~
♡ 짱캐럿 ♡
♡ 세븐틴 ♡
♡ 짠캐럿 ♡

이
댓글
씀 ~
?
팬
이
?? 요 ~
♡ 짱캐럭 ♡
^ ^

님 ~"
D6cjtmjyGc4,세븐틴 호시,"😅
팬 은
♡ 짱캐럿 ♡
# ♡ 좋아해 ♡ #
팬


요"
D6cjtmjyGc4,세븐틴 호시,"ㅋㅋㅋㅋ
요 ~
♡ 짱캐럿 ♡
님
이
댓글
씀 ~
신기 
해
요 ~"
D6cjtmjyGc4,세븐틴 호시,"ㅋㅋ 요 ~
?
ㅋㅋ 요 ~
♡ 호시 ♡
님 ~"
D6cjtmjyGc4,세븐틴 호시,"ㅋ 
?
으
로
멋짐요 ~
♡ 호시 ♡
님 ~"
D6cjtmjyGc4,세븐틴 호시,"팬
은
♡ 캐럿 ♡
아이디
남자
 ♡ 좋아해 ♡
팬
요"
D6cjtmjyGc4,세븐틴 호시,"ㅋㅋ   요  ~
?
ㅋㅋ 요 ~"
D6cjtmjyGc4,세븐틴 호시,"♡ 호시 ♡
님
이
댄스
틀
려
도
짱 멋 짐 


요 😊"
D6cjtmjyGc4,세븐틴 호시,"팬
생각
은
전 세계 
퍼포 먼스
짱
남자 ?
♡ 성 ♡ 한빈 ♡
님
이
댄스 ?  머신 ?
댄스

짱
퍼퍼먼스
세계 일등 
?  춤 ?  꾼  ?
남자 ?
♡ 한빈♡
님
요
댄스
짱
은
♡ 한빈 ♡
님
실수   .....
? 으로
멋짐요 ~"
D6cjtmjyGc4,세븐틴 호시,명호야 제발 진짜 많이 웃어줘!!!!
D6cjtmjyGc4,세븐틴 호시,홋ㅣ너무잘생겼는데귀여워
D6cjtmjyGc4,세븐틴 호시,노래좀알려주세요
D6cjtmjyGc4,세븐틴 호시,0.8 진짜 디에잇 누가 그렇게 예쁘게 웃으래!!@
D6cjtmjyGc4,세븐틴 호시,ㅁㅊ..ㅠ 디에잇 진짜 한쪽입꼬리 올라가면서 웃으면서 핫추는데 진짜 ㄱ치인다ㅠㅠ
D6cjtmjyGc4,세븐틴 호시,서명호 웃는거! 서명호 웃는거! 서명호 웃는거! 서명호 웃는거! 서명호 웃는거! 서명호 웃는거! 서명호 웃는거! 서명호 웃는거!
D6cjtmjyGc4,세븐틴 호시,"ㅋㅋㅋㅋㅋ
♡ 호시 ♡
님
이
안무
????
?  실수  ?
ㅋ ~
? 멋짐 ?
요 ~"
D6cjtmjyGc4,세븐틴 호시,"♡ 스트레이키즈 ♡
님 ~
팬
이
ㅋㅋㅋㅋ
영상
시청
요 ~"
D6cjtmjyGc4,세븐틴 호시,"ㅋ 요 ~
♡ 호시 ♡
님 
안무
?  실수 ?
함 ...
ㅋㅋ 요 
?? 멋짐요  ??"
D6cjtmjyGc4,세븐틴 호시,권순영 내려가고 호시 올라와
D6cjtmjyGc4,세븐틴 호시,"개구 쟁이 꿀
님
이
팬
은
??????
요 ~
?
멋짐요"
D6cjtmjyGc4,세븐틴 호시,"노래 ~
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
요 ~
넌
♡ 나 ♡
기억   
?  지워 ?
쪼끔
만   이
?????
요 ~
♡ 스트레이키즈 ♡
님 ~"
D6cjtmjyGc4,세븐틴 호시,"^ 쏘나타 ^
노래 .........
멋짐
요  ~"
D6cjtmjyGc4,세븐틴 호시,"노래
ㅋ
♡ 
요 ~
♡ 스트레이키즈 ♡

님 ~"
D6cjtmjyGc4,세븐틴 호시,ㅋㅋㅋㅋㅋㅋㅋㅋ얼마나 혼란스러우면 한바퀴를 도냐고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅠ틀릴 바엔 확실하게 틀려주는 ..
D6cjtmjyGc4,세븐틴 호시,호시 친차 바보야😂
D6cjtmjyGc4,세븐틴 호시,"ㅋ 
팬
김지은
× 요
팬
이름

요 
^ 멋짐요 ^"
D6cjtmjyGc4,세븐틴 호시,디에잇 핫 웃으면서 하는거 치인다
D6cjtmjyGc4,세븐틴 호시,호시는 보기에는 바쁘지만 뭐가 그리 바쁘는지 모르겠다.茸茸好忙但又不知道在忙个啥😂
D6cjtmjyGc4,세븐틴 호시,귀엽네
D6cjtmjyGc4,세븐틴 호시,우지가 권호시 회전문 이라고 한거 생각나서 이제 볼때마다 저도 회전문 생각나서 더 웃겨요 ㅠ ㅠ 귀여운 호싱이❤
D6cjtmjyGc4,세븐틴 호시,틀려도 멋있어
D6cjtmjyGc4,세븐틴 호시,ㅋㅋㅋㅋ 진짜 호싱이 빙글빙글 도는거 너무 웃기네 ㅋㅋ 그와중레 명호 웃는거 치인다..ㅠ
D6cjtmjyGc4,세븐틴 호시,아니 서명호 웃는거 뭐야? 왜 저렇게 웃어? 사람 홀리네?
BGuLNScrmCQ,세븐틴 호시,"8시간 수다에도 거뜬한 💚티타드 치약💚
누적 판매량 500만개, 압도적인 개운함을 지금 경험해 보세요!

딱 4일 남은 초특급 이벤트 보러가기: https://abit.ly/cfpuks

1. 치약 세트 구매 시 ✨칫솔 추가 증정✨
2. 구매만 해도 자동 응모! 총 500만원 상당의 경품 추첨 이벤트
3. 리뷰 남겨주시는 5분께 드리는 적립금 20만원까지!

자세한 내용은 이벤트 보러가기 링크에서 확인하세요!
*이벤트 기간: ~2024/10/21"
BGuLNScrmCQ,세븐틴 호시,"민규 왤케 웃김ㅋㅋㅋㅋㅋㅠ입담 저렇게 좋은지 몰랐네,,,성격 넘 좋아보인다"
BGuLNScrmCQ,세븐틴 호시,35:55 미친아 ㅋㅋㅋ엄용수라스 드립같음
BGuLNScrmCQ,세븐틴 호시,노래 다운 받으러 갑니다
BGuLNScrmCQ,세븐틴 호시,"아야야 오늘 밤 나는 엑소엘~~
뚜기에게 빠져들어~ 
뚜기막냉이와 엑소가 완전체 집합 기원 10일차❤️"
BGuLNScrmCQ,세븐틴 호시,어머니 다이어트하세요는ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이번 영상 킬포닼ㅋㅋㅋㅋㅋㅋㅋㅋ
BGuLNScrmCQ,세븐틴 호시,민규 대박 넘 잼나요
BGuLNScrmCQ,세븐틴 호시,아니 유재석 진짜 누가 유느님 아니랄까 봐 빛을 혼자 다 받고 있네. 움직일 때마다 빛 나... 넘 은혜롭다 ㅋㅋㅋㅋㅋ
BGuLNScrmCQ,세븐틴 호시,너무 너무 사랑스럽다. ㅎㅎ
BGuLNScrmCQ,세븐틴 호시,민규님 말 왤케 잘하나요 ㅋㅋㅋㅋㅋ
BGuLNScrmCQ,세븐틴 호시,不知道 製作單位會不會看到 可以開放中文字幕 因為自動翻譯有時候沒有同步  真的很喜歡藉口Go❤
BGuLNScrmCQ,세븐틴 호시,민규님 너무 웃겨ㅎㅎ부모님 얘기하는거 너무 웃겨서 다시 한번 더 봄ㅋㅋㅋ 민규님이 입담도 좋고 긍정적인 천성에 부지런히 열심히 사는게 보이네.. 진짜 호감 유형
BGuLNScrmCQ,세븐틴 호시,The 8 넘 착하게생겼어요 한국말로 하고싶은말 다하고 넘 좋아요
